EmployeeID,nb_jours_absents_arrivee,nb_jours_absents_depart,taux_absence_arrivee,taux_absence_depart,nb_oublis_badgeage_sortie,nb_oublis_badgeage_entree,nb_total_incoherences
334,19,19,7.2796934865900385,7.2796934865900385,0,0,0
335,23,23,8.812260536398467,8.812260536398467,0,0,0
336,33,33,12.643678160919542,12.643678160919542,0,0,0
337,28,28,10.727969348659004,10.727969348659004,0,0,0
338,29,29,11.11111111111111,11.11111111111111,0,0,0
339,24,24,9.195402298850574,9.195402298850574,0,0,0
340,29,29,11.11111111111111,11.11111111111111,0,0,0
341,31,31,11.877394636015326,11.877394636015326,0,0,0
342,33,33,12.643678160919542,12.643678160919542,0,0,0
343,30,30,11.494252873563218,11.494252873563218,0,0,0
344,29,29,11.11111111111111,11.11111111111111,0,0,0
345,16,16,6.130268199233716,6.130268199233716,0,0,0
346,30,30,11.494252873563218,11.494252873563218,0,0,0
347,18,18,6.896551724137931,6.896551724137931,0,0,0
348,19,19,7.2796934865900385,7.2796934865900385,0,0,0
349,26,26,9.961685823754788,9.961685823754788,0,0,0
350,30,30,11.494252873563218,11.494252873563218,0,0,0
351,33,33,12.643678160919542,12.643678160919542,0,0,0
352,30,30,11.494252873563218,11.494252873563218,0,0,0
353,27,27,10.344827586206897,10.344827586206897,0,0,0
354,23,23,8.812260536398467,8.812260536398467,0,0,0
355,17,17,6.513409961685824,6.513409961685824,0,0,0
356,19,19,7.2796934865900385,7.2796934865900385,0,0,0
357,31,31,11.877394636015326,11.877394636015326,0,0,0
358,16,16,6.130268199233716,6.130268199233716,0,0,0
359,30,30,11.494252873563218,11.494252873563218,0,0,0
360,22,22,8.42911877394636,8.42911877394636,0,0,0
361,23,23,8.812260536398467,8.812260536398467,0,0,0
362,20,20,7.662835249042145,7.662835249042145,0,0,0
363,30,30,11.494252873563218,11.494252873563218,0,0,0
364,26,26,9.961685823754788,9.961685823754788,0,0,0
365,27,27,10.344827586206897,10.344827586206897,0,0,0
366,31,31,11.877394636015326,11.877394636015326,0,0,0
367,16,16,6.130268199233716,6.130268199233716,0,0,0
368,24,24,9.195402298850574,9.195402298850574,0,0,0
369,19,19,7.2796934865900385,7.2796934865900385,0,0,0
370,27,27,10.344827586206897,10.344827586206897,0,0,0
371,20,20,7.662835249042145,7.662835249042145,0,0,0
372,34,34,13.026819923371647,13.026819923371647,0,0,0
373,29,29,11.11111111111111,11.11111111111111,0,0,0
374,20,20,7.662835249042145,7.662835249042145,0,0,0
375,31,31,11.877394636015326,11.877394636015326,0,0,0
376,19,19,7.2796934865900385,7.2796934865900385,0,0,0
377,18,18,6.896551724137931,6.896551724137931,0,0,0
378,32,32,12.260536398467432,12.260536398467432,0,0,0
379,30,30,11.494252873563218,11.494252873563218,0,0,0
380,32,32,12.260536398467432,12.260536398467432,0,0,0
381,24,24,9.195402298850574,9.195402298850574,0,0,0
382,20,20,7.662835249042145,7.662835249042145,0,0,0
383,31,31,11.877394636015326,11.877394636015326,0,0,0
384,26,26,9.961685823754788,9.961685823754788,0,0,0
385,25,25,9.578544061302683,9.578544061302683,0,0,0
386,22,22,8.42911877394636,8.42911877394636,0,0,0
387,21,21,8.045977011494253,8.045977011494253,0,0,0
388,19,19,7.2796934865900385,7.2796934865900385,0,0,0
389,28,28,10.727969348659004,10.727969348659004,0,0,0
390,25,25,9.578544061302683,9.578544061302683,0,0,0
391,26,26,9.961685823754788,9.961685823754788,0,0,0
392,17,17,6.513409961685824,6.513409961685824,0,0,0
393,27,27,10.344827586206897,10.344827586206897,0,0,0
394,17,17,6.513409961685824,6.513409961685824,0,0,0
395,24,24,9.195402298850574,9.195402298850574,0,0,0
396,33,33,12.643678160919542,12.643678160919542,0,0,0
397,16,16,6.130268199233716,6.130268199233716,0,0,0
398,26,26,9.961685823754788,9.961685823754788,0,0,0
399,14,14,5.363984674329502,5.363984674329502,0,0,0
400,24,24,9.195402298850574,9.195402298850574,0,0,0
401,22,22,8.42911877394636,8.42911877394636,0,0,0
402,34,34,13.026819923371647,13.026819923371647,0,0,0
403,17,17,6.513409961685824,6.513409961685824,0,0,0
404,20,20,7.662835249042145,7.662835249042145,0,0,0
405,27,27,10.344827586206897,10.344827586206897,0,0,0
406,16,16,6.130268199233716,6.130268199233716,0,0,0
407,17,17,6.513409961685824,6.513409961685824,0,0,0
408,24,24,9.195402298850574,9.195402298850574,0,0,0
409,20,20,7.662835249042145,7.662835249042145,0,0,0
410,30,30,11.494252873563218,11.494252873563218,0,0,0
411,25,25,9.578544061302683,9.578544061302683,0,0,0
412,22,22,8.42911877394636,8.42911877394636,0,0,0
413,22,22,8.42911877394636,8.42911877394636,0,0,0
414,15,15,5.747126436781609,5.747126436781609,0,0,0
415,33,33,12.643678160919542,12.643678160919542,0,0,0
416,23,23,8.812260536398467,8.812260536398467,0,0,0
417,22,22,8.42911877394636,8.42911877394636,0,0,0
418,18,18,6.896551724137931,6.896551724137931,0,0,0
419,23,23,8.812260536398467,8.812260536398467,0,0,0
420,29,29,11.11111111111111,11.11111111111111,0,0,0
421,22,22,8.42911877394636,8.42911877394636,0,0,0
422,17,17,6.513409961685824,6.513409961685824,0,0,0
423,22,22,8.42911877394636,8.42911877394636,0,0,0
424,17,17,6.513409961685824,6.513409961685824,0,0,0
425,19,19,7.2796934865900385,7.2796934865900385,0,0,0
426,28,28,10.727969348659004,10.727969348659004,0,0,0
427,35,35,13.409961685823754,13.409961685823754,0,0,0
428,20,20,7.662835249042145,7.662835249042145,0,0,0
429,28,28,10.727969348659004,10.727969348659004,0,0,0
430,23,23,8.812260536398467,8.812260536398467,0,0,0
431,20,20,7.662835249042145,7.662835249042145,0,0,0
432,19,19,7.2796934865900385,7.2796934865900385,0,0,0
433,30,30,11.494252873563218,11.494252873563218,0,0,0
434,16,16,6.130268199233716,6.130268199233716,0,0,0
435,26,26,9.961685823754788,9.961685823754788,0,0,0
436,24,24,9.195402298850574,9.195402298850574,0,0,0
437,17,17,6.513409961685824,6.513409961685824,0,0,0
438,35,35,13.409961685823754,13.409961685823754,0,0,0
439,24,24,9.195402298850574,9.195402298850574,0,0,0
440,32,32,12.260536398467432,12.260536398467432,0,0,0
441,24,24,9.195402298850574,9.195402298850574,0,0,0
442,23,23,8.812260536398467,8.812260536398467,0,0,0
443,31,31,11.877394636015326,11.877394636015326,0,0,0
444,19,19,7.2796934865900385,7.2796934865900385,0,0,0
445,32,32,12.260536398467432,12.260536398467432,0,0,0
446,33,33,12.643678160919542,12.643678160919542,0,0,0
447,24,24,9.195402298850574,9.195402298850574,0,0,0
448,31,31,11.877394636015326,11.877394636015326,0,0,0
449,24,24,9.195402298850574,9.195402298850574,0,0,0
450,26,26,9.961685823754788,9.961685823754788,0,0,0
451,19,19,7.2796934865900385,7.2796934865900385,0,0,0
452,23,23,8.812260536398467,8.812260536398467,0,0,0
453,29,29,11.11111111111111,11.11111111111111,0,0,0
454,25,25,9.578544061302683,9.578544061302683,0,0,0
455,17,17,6.513409961685824,6.513409961685824,0,0,0
456,20,20,7.662835249042145,7.662835249042145,0,0,0
457,31,31,11.877394636015326,11.877394636015326,0,0,0
458,20,20,7.662835249042145,7.662835249042145,0,0,0
459,30,30,11.494252873563218,11.494252873563218,0,0,0
460,28,28,10.727969348659004,10.727969348659004,0,0,0
461,19,19,7.2796934865900385,7.2796934865900385,0,0,0
462,19,19,7.2796934865900385,7.2796934865900385,0,0,0
463,26,26,9.961685823754788,9.961685823754788,0,0,0
464,18,18,6.896551724137931,6.896551724137931,0,0,0
465,17,17,6.513409961685824,6.513409961685824,0,0,0
466,19,19,7.2796934865900385,7.2796934865900385,0,0,0
467,17,17,6.513409961685824,6.513409961685824,0,0,0
468,29,29,11.11111111111111,11.11111111111111,0,0,0
469,19,19,7.2796934865900385,7.2796934865900385,0,0,0
470,26,26,9.961685823754788,9.961685823754788,0,0,0
471,31,31,11.877394636015326,11.877394636015326,0,0,0
472,21,21,8.045977011494253,8.045977011494253,0,0,0
473,28,28,10.727969348659004,10.727969348659004,0,0,0
474,20,20,7.662835249042145,7.662835249042145,0,0,0
475,33,33,12.643678160919542,12.643678160919542,0,0,0
476,31,31,11.877394636015326,11.877394636015326,0,0,0
477,33,33,12.643678160919542,12.643678160919542,0,0,0
478,18,18,6.896551724137931,6.896551724137931,0,0,0
479,30,30,11.494252873563218,11.494252873563218,0,0,0
480,23,23,8.812260536398467,8.812260536398467,0,0,0
481,24,24,9.195402298850574,9.195402298850574,0,0,0
482,18,18,6.896551724137931,6.896551724137931,0,0,0
483,23,23,8.812260536398467,8.812260536398467,0,0,0
484,33,33,12.643678160919542,12.643678160919542,0,0,0
485,25,25,9.578544061302683,9.578544061302683,0,0,0
486,16,16,6.130268199233716,6.130268199233716,0,0,0
487,27,27,10.344827586206897,10.344827586206897,0,0,0
488,25,25,9.578544061302683,9.578544061302683,0,0,0
489,34,34,13.026819923371647,13.026819923371647,0,0,0
490,33,33,12.643678160919542,12.643678160919542,0,0,0
